wow;love;sentimentPreprocessRuntime;angry;sad;message;kerasPreprocessed;flinkClassifyRecievedAt;id;flinkPreprocesEnd;kafkaCreatedTime;sentimentClassifyRuntime;flinkPreprocesRecievedAt;flinkClassifyEnd;sentiment;haha
29;1169;1222409;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:29.967;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.446;2017-12-01T15:50:25.606810;21766616;2017-12-01T14:50:26.445;2017-12-01T14:50:29.989;1.5;136
29;1169;1199811;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:29.989;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.448;2017-12-01T15:50:25.606838;21715670;2017-12-01T14:50:26.447;2017-12-01T14:50:30.011;1.5;136
29;1169;1197530;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.011;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.449;2017-12-01T15:50:25.606868;21576997;2017-12-01T14:50:26.448;2017-12-01T14:50:30.033;1.5;136
29;1169;1176249;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.033;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.451;2017-12-01T15:50:25.606896;21696589;2017-12-01T14:50:26.450;2017-12-01T14:50:30.055;1.5;136
29;1169;1174372;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.055;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.452;2017-12-01T15:50:25.606923;21722647;2017-12-01T14:50:26.451;2017-12-01T14:50:30.077;1.5;136
29;1169;1194595;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.077;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.454;2017-12-01T15:50:25.606954;21795679;2017-12-01T14:50:26.453;2017-12-01T14:50:30.099;1.5;136
29;1169;1196201;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.099;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.455;2017-12-01T15:50:25.606982;21717722;2017-12-01T14:50:26.454;2017-12-01T14:50:30.121;1.5;136
29;1169;1177984;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.121;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.457;2017-12-01T15:50:25.607009;21733720;2017-12-01T14:50:26.456;2017-12-01T14:50:30.143;1.5;136
29;1169;12912973;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.143;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.470;2017-12-01T15:50:25.607040;21762708;2017-12-01T14:50:26.457;2017-12-01T14:50:30.165;1.5;136
29;1169;1371414;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.165;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.472;2017-12-01T15:50:25.607068;21808878;2017-12-01T14:50:26.471;2017-12-01T14:50:30.187;1.5;136
29;1169;1174201;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.187;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.474;2017-12-01T15:50:25.607098;21697106;2017-12-01T14:50:26.472;2017-12-01T14:50:30.209;1.5;136
29;1169;1147122;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.209;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.475;2017-12-01T15:50:25.607126;21775853;2017-12-01T14:50:26.474;2017-12-01T14:50:30.231;1.5;136
29;1169;1154293;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.231;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.477;2017-12-01T15:50:25.607153;21654310;2017-12-01T14:50:26.475;2017-12-01T14:50:30.253;1.5;136
29;1169;1165833;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.253;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.478;2017-12-01T15:50:25.607183;21702819;2017-12-01T14:50:26.477;2017-12-01T14:50:30.275;1.5;136
29;1169;1152222;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.275;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.480;2017-12-01T15:50:25.607211;21741831;2017-12-01T14:50:26.478;2017-12-01T14:50:30.297;1.5;136
29;1169;1165577;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.297;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.481;2017-12-01T15:50:25.607238;22003340;2017-12-01T14:50:26.480;2017-12-01T14:50:30.319;1.5;136
29;1169;1291737;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.319;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.483;2017-12-01T15:50:25.607278;21756115;2017-12-01T14:50:26.481;2017-12-01T14:50:30.341;1.5;136
29;1169;1173785;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.341;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.484;2017-12-01T15:50:25.607305;21987699;2017-12-01T14:50:26.483;2017-12-01T14:50:30.364;1.5;136
29;1169;1163975;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.364;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.486;2017-12-01T15:50:25.607334;21786296;2017-12-01T14:50:26.485;2017-12-01T14:50:30.386;1.5;136
29;1169;1156807;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.386;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.487;2017-12-01T15:50:25.607362;21790861;2017-12-01T14:50:26.486;2017-12-01T14:50:30.408;1.5;136
29;1169;1146161;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.408;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.489;2017-12-01T15:50:25.607388;21860170;2017-12-01T14:50:26.488;2017-12-01T14:50:30.430;1.5;136
29;1169;1176008;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.430;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.490;2017-12-01T15:50:25.607418;21952025;2017-12-01T14:50:26.489;2017-12-01T14:50:30.452;1.5;136
29;1169;1153147;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.452;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.492;2017-12-01T15:50:25.607445;21623807;2017-12-01T14:50:26.491;2017-12-01T14:50:30.474;1.5;136
29;1169;1173919;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.474;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.493;2017-12-01T15:50:25.607471;21789828;2017-12-01T14:50:26.492;2017-12-01T14:50:30.496;1.5;136
29;1169;1149469;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:30.496;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.495;2017-12-01T15:50:25.607501;21740350;2017-12-01T14:50:26.494;2017-12-01T14:50:30.518;1.5;136
